ZIP_NEW,BEDS,BATHS,SQUARE_FEET,LOT SIZE,YEAR_BUILT,PRICE
92037,2,2,1494,59265,2005,790000
91762,2,2.5,1129,3000,1989,270000
94086,2,1,854,2375,1985,673000
92276,3,2,1560,11326,2006,177000
93455,2,2,1176,1742,1985,115000
92113,5,4,2443,6844,2015,710000
94571,2,2.5,2528,6756,2008,500000
92657,4,3.5,3435,9365,2002,2813000
92223,3,2.5,2082,45302,1991,500000
93306,2,1.75,1559,3569,2009,187000
92220,2,2,1195,5663,1989,215000
92131,5,4,3237,2800,1998,925000
94574,3,3.5,2100,5367,2008,2450000
95126,3,2.5,1367,1825,2006,885000
95126,3,2.5,1367,1825,2006,885000
94550,5,3,3221,14094,1998,1250000
94551,4,3,2125,6650,1997,855000
92882,3,3,1501,3049,1990,407500
94566,3,4,3162,2623,2015,1199000
94566,3,4,3162,2623,2015,1199000
94550,5,2,2300,8400,1971,852000
93444,3,3.5,3124,20555,1980,1085916
94536,4,3,2264,7785,1976,1125000
92008,3,2,1417,17460,1984,685000
93215,4,2,1486,6484,1996,225000
91762,4,2,2017,9000,1964,434000
95014,4,2,1511,7488,1960,1650000
93308,4,2,1821,7001,2005,210000
92881,3,2,1663,7405,1987,420000
95014,5,4.5,3891,9671,2016,3380000
93215,3,2,1058,5147,2000,192500
92307,4,2,1646,15000,1994,265000
94568,4,3.5,3524,8062,2011,1321000
92544,3,2,1397,6970,1989,223000
94568,4,3,2801,4472,2003,1050000
94533,3,2.5,1526,1770,2014,372500
94533,3,2.5,1526,1770,2014,372500
94533,3,2.5,1520,1638,2015,375000
94533,3,2.5,1520,1638,2015,375000
94550,4,3.5,3776,10979,2004,1350000
94551,4,2.5,1856,8485,1999,780000
94019,4,2.5,2770,7500,2007,1587500
92113,4,2,1376,1400,2003,418000
95148,5,3,3153,8498,2002,1413600
94536,3,2.5,1664,5640,1965,879950
95136,4,3,1755,5500,1968,760000
92629,3,2.5,2226,3485,2001,939000
93926,3,2,1369,6473,1997,350000
94560,4,2.5,2073,6500,1969,972000
94560,3,2,1230,4525,1979,685000
94949,3,2.5,3022,7505,2005,1250000
94585,3,2.5,2206,7036,1989,430000
92028,3,2.25,2913,109771,1989,650000
91710,3,2,1199,4956,1976,447500
92260,3,2,2177,7841,2001,370000
93907,3,2,1575,4626,1984,455000
94568,4,3,2174,2975,2016,945000
94568,4,3,2174,2975,2016,945000
92210,3,2.5,2033,7405,2018,211000
92220,2,2.5,2226,6098,1997,330000
94566,4,2.5,2047,6735,1965,975000
94566,4,2.5,2047,6735,1965,975000
93428,3,2,2259,9021,1999,650000
94551,2,1,972,4366,1983,521123
93313,3,2,1450,4564,2012,213000
91762,2,1,836,7392,1976,330000
94571,2,2.5,2065,6003,1998,353000
94551,3,1.5,1048,6414,1971,605000
94534,3,2.5,2133,3633,2003,458000
92506,3,2,1132,12197,1987,343500
93263,4,2,1594,8284,2002,209000
94503,3,2,1543,7971,1989,445000
92234,5,2,1750,7841,2001,320000
91730,3,1.5,1646,7345,1966,440000
91914,5,4,3498,7359,2004,825000
94588,4,2,1749,7614,1975,955000
92201,3,2,1227,6534,1992,250000
91763,3,2,1440,11127,1962,400000
93263,4,2,2800,7582,2016,299050
92653,3,1.5,1605,2192,1981,530000
92354,2,2,1039,2100,1985,215000
92833,2,2.25,1372,1575,1983,535000
92078,2,3,1258,2100,2004,365000
92886,2,2.5,1176,1750,2016,499438
95051,3,2,1325,2626,1963,960000
95136,2,2,1104,1530,2003,620000
95136,2,2,1104,1530,2003,620000
95126,4,4,1930,2302,2009,800000
95126,4,4,1930,2302,2009,800000
92843,2,2,1093,1400,1986,371000
95035,1,1,767,435,2007,560000
94591,2,2,1238,1150,2007,365000
94591,1,1,665,632,1992,224000
92708,2,1.25,916,875,1983,375000
92649,3,1.75,1830,3610,2017,615000
92127,3,2.5,1389,308377,2006,565000
92128,3,2.5,2673,1750,1989,650000
91950,2,2,1070,106224,1989,271000
94115,3,3,2395,2100,2016,4700000
92620,3,2.5,1719,1,2005,745000
95110,2,1,704,852,1984,430000
94965,3,2,1667,701,1980,838000
93105,3,2,1645,1400,1986,962500
92107,2,2,896,1400,1990,425000
92058,4,3,1569,235809,2006,395000
91941,2,1.5,1012,1050,1986,360000
92103,1,1,820,700,2005,445000
95054,2,2,1148,1148,2005,951888
92870,2,2,1025,1400,1998,405000
94558,3,2.5,1697,1790,1989,608700
92886,3,2.5,2600,1750,2005,750000
94306,2,2,1445,4225,1980,1470000
92154,3,2.5,1505,1750,2016,400000
90630,3,2.5,1418,1750,1992,470000
92630,3,2.5,1936,1750,2017,777181
92646,2,2,1407,1400,1983,555000
92882,3,2,1500,4356,2017,325000
92026,2,2,2000,5283,1983,266500
93907,3,2,1487,1400,2000,169950
94558,2,2,1630,1400,1986,220000
94503,2,2,1284,1400,1995,105000
95123,3,2,1890,1400,2008,354000
95123,3,2,1890,1400,2008,354000
92808,4,2.25,1879,8631,1993,755000
95116,4,3,1836,4550,1996,950000
94550,3,2.5,2030,8352,1994,905000
94550,3,2.5,2030,8352,1994,905000
92610,4,2.5,2233,4650,1991,825000
93311,5,3,3306,17860,1995,480500
92301,4,3,2142,8276,2005,240000
93306,3,2.75,2870,217800,1981,437500
94087,3,2.5,1697,3471,2006,1700000
92040,4,2.5,1836,1750,2016,534000
94061,2,1,830,3696,1993,988000
92780,4,2.5,1625,2115,1996,625000
95030,4,3.5,3450,14374,1991,2770000
92395,4,2,1544,8770,2005,250000
92881,5,3,3486,18295,2003,754000
93430,3,2.5,1452,1875,1995,940000
92345,3,2,1302,19950,1987,199900
92374,3,2.5,1569,9600,2000,372500
92629,3,3,1789,3840,1989,1039000
92882,3,2.5,1471,3049,1992,420000
91945,3,2.5,1507,1750,1991,445000
93505,3,2,1590,7840,2009,160000
92582,4,3,2456,7841,2007,325000
95054,4,2,1584,13700,1977,1325000
92548,4,2,1463,7405,2007,285000
92057,3,2,1643,1400,2003,539000
92029,3,3,1922,3572,2017,586474
92586,5,3,2081,7841,1988,307000
93501,3,2,2291,7873,1990,190000
92677,3,2.5,1692,5500,1988,745000
92276,4,2,1529,7405,2017,267000
95148,3,2,1632,6137,1984,1041000
93311,4,2,1744,9302,1986,288900
94568,4,3,2070,2679,2013,930000
94568,4,3,2070,2679,2013,930000
95148,3,2,1605,9964,1984,1161000
93105,4,4.5,3138,3150,2017,2285000
94588,4,2,1519,13131,1971,925000
92284,3,1.5,1108,23219,1987,148000
94551,4,2,1561,7576,1972,797500
95136,5,2.5,2209,5600,1972,900000
94533,5,4,3408,6450,1999,565000
92107,4,4,2806,7000,1987,1620000
95136,5,3,2533,6000,1974,1031000
92672,3,2.5,1935,4500,1987,1049000
94568,4,4.5,3525,6923,2013,1460000
94568,4,4.5,3525,6923,2013,1460000
92083,6,3.5,3368,6727,2014,750000
95118,4,2.5,2576,5550,1992,1700000
95123,3,3,1092,8410,1965,878000
92629,3,2.5,1940,10800,1994,1595000
92252,2,2,1106,8700,1983,160000
92314,3,2,1514,7200,1997,380000
94550,4,3,2666,9000,1992,980000
94571,2,2,1139,4051,2001,300000
91941,4,2.5,2077,1750,2006,670000
92582,4,2,1539,8712,1998,255000
92614,2,1.5,1348,1050,1980,590000
95008,3,2.5,1679,2178,1991,1250000
94404,2,2.5,1530,920,1986,1130000
95008,3,2.5,1318,529,1980,865000
94086,4,3,2063,1319,2004,1600000
93117,3,3,1497,2100,2008,675000
95030,3,2.5,2283,1917,1985,1875000
92780,2,1.5,837,1050,1980,340000
92102,2,2,979,21561,1986,375000
94115,1,1,666,700,2000,303051
92618,3,2.25,1636,1575,2016,660000
94403,2,2,1024,1400,1974,720000
94019,2,2,1115,1400,1990,653500
92612,1,1,952,2000,1994,427000
91915,3,3,1454,29063,1995,425000
93103,3,4,2277,2800,2011,716400
93103,3,4,2277,2800,2011,716400
94110,2,2,1262,1400,2006,1020000
94105,1,1,713,700,2004,839000
95051,2,2,1360,1537,1982,765000
94403,2,2,1128,1400,1965,717000
94568,3,2,1548,1400,2004,661000
94568,3,2,1548,1400,2004,661000
95117,2,2.5,1117,601,1985,641000
95123,2,1,919,435,1984,515000
92154,4,3,1686,2100,2016,452503
92604,3,2.5,2287,1750,1985,1351358
92130,3,2.5,1563,1750,2006,675000
93101,2,3,1324,2100,2009,899000
93101,2,3,1324,2100,2009,899000
92037,1,1,764,700,2000,390000
92040,3,2,1560,3724,1997,385000
92126,4,3,1726,2100,1999,590000
92040,3,2,1093,1400,2006,275000
92337,3,2,1428,1400,2005,93000
92086,2,2,2277,1400,2001,257000
95136,2,2,1040,1400,1972,129999
93442,1,1,900,700,1983,130000
92860,4,2.5,2404,78844,2000,585000
92314,5,4.5,3884,66211,2006,875000
92040,3,2,1575,1400,2001,495000
91730,5,3.5,3833,5917,2002,639990
93238,3,2,1930,8897,1988,195000
92780,3,2.5,1567,1350,1980,470000
92019,3,2,2340,108900,1999,500000
92129,3,2,1699,1400,1986,695000
91710,4,3,2746,7236,1989,550000
92582,3,2,1429,7405,1997,255000
93422,5,3.5,2923,207346,1986,645000
94903,3,2.5,2538,21780,1989,1695000
92374,3,2.5,1548,5400,1985,325000
91786,3,2,1836,10450,1962,533888
94503,4,2.5,2877,8050,2004,600000
92879,3,2,1549,10019,1984,408000
92060,1,1,800,950479,1991,750000
92630,3,2.5,1564,3000,1986,679000
92672,3,2.5,1690,3420,1989,720000
92154,4,2,1350,1400,1988,429000
92110,4,3,2612,6200,1990,807500
92590,3,2,2425,230432,1984,850000
92653,4,2.5,2652,6000,1985,825000
91978,3,2,1615,1400,1981,450000
93924,4,3.5,3279,43995,1996,1700000
94568,3,2.5,1626,2527,2013,843000
94568,3,2.5,1626,2527,2013,843000
91761,4,3,1721,5000,1987,420000
91709,4,2.5,2283,8024,1980,685000
93560,4,2,1612,6098,1996,198000
92595,4,2.5,2082,7405,1999,350900
92596,3,2,1488,7405,2001,340000
92596,3,2,1322,6534,2000,281200
92823,4,3.5,2574,4500,2002,839000
94568,4,2.5,2244,3773,2010,1010000
94568,4,2.5,2244,3773,2010,1010000
92008,6,4,3163,10000,1989,1060000
92203,3,2,1715,8712,2007,235000
94014,4,3,2220,2500,2002,1006000
91709,4,3,2120,4050,1998,645000
95116,4,3,1836,4552,1997,821000
94568,3,2.5,1655,3149,2000,871000
94062,3,2.5,1990,5702,1986,1545000
94019,3,2,2650,7701,1982,1045000
92252,2,1,930,8400,1972,139000
94062,3,3.5,2530,4420,1992,1455000
92240,3,1.75,1100,9583,1985,155000
93420,2,2,1152,3123,2008,450000
92277,3,2,1456,27800,1992,145000
93402,2,2,1779,3123,1988,487500
92211,2,1.75,1128,4356,2003,222500
92011,3,3,1465,4107,1988,685000
93505,3,2,1236,10454,1989,105000
95131,3,2.5,1757,1764,1988,850000
91786,3,2.5,1464,1048,1980,310000
92832,4,3.5,1895,1742,2014,535000
95138,2,2.5,1093,502,1992,539000
95123,2,2,1138,1400,1985,580750
92102,2,2,966,20619,2007,445000
92359,3,2,944,1104,1991,152000
92405,2,2,1194,1194,1981,120000
94403,2,2,1143,109155,1996,950000
94403,2,2,1143,109155,1996,950000
94061,2,2,1300,373223,1985,970000
95054,1,1,816,1648,1982,540000
94533,2,2,930,1400,1986,220000
92602,2,2,1462,1400,2002,610000
92591,3,2.5,1577,1122,2006,330000
94105,2,2.5,1664,1750,2009,2950000
92532,3,2.5,1633,562,2007,275900
92010,3,2.5,1452,1750,2017,545990
94588,3,3.5,2422,2450,2017,918000
93405,2,1.5,1028,1028,1984,424000
94568,4,3,2257,2100,2010,888900
94568,4,3,2257,2100,2010,888900
92264,2,2,1286,2178,1980,354000
94401,1,1.5,1175,54731,1979,870000
94089,3,2,1554,1400,2000,250000
92536,4,2,2128,115434,2001,230000
92536,3,2,2450,115434,2003,285000
94043,2,0,1400,12972,1980,3350000
92083,5,2.5,3116,13242,2010,645500
94550,5,2,2300,7000,1970,959950
94949,4,2.5,2808,4491,2003,1120000
93312,3,2,1382,7405,2003,240000
93312,3,2,1850,6098,2009,260000
91915,3,2.5,1395,1750,1998,455000
91786,6,2.75,2548,10140,1967,657500
92240,4,2,2117,9148,2005,274900
93420,3,2,1870,23947981,2006,1649000
93420,3,2,1464,7779,1985,535000
93458,4,2,1965,6970,2002,415000
92019,4,2.5,1812,4643,2010,500000
94566,3,2.5,1731,2850,1986,850000
94566,3,2.5,1731,2850,1986,850000
92065,2,2,1647,217800,1995,485000
92223,4,3,1545,6534,1997,260000
92028,5,5,3559,3500,2006,755000
91784,4,3,2596,10500,1980,665000
92024,4,2.5,2393,7874,1989,965000
92027,3,2.5,1291,5810,1985,435000
94539,3,2.5,2344,4975,1979,1635000
94558,3,2,1336,5349,1995,600000
94558,3,2,1336,5349,1995,600000
93301,3,2.5,1283,2160,2005,170000
92029,4,2.5,1669,3412,1989,570000
95014,3,2,1680,8500,1963,2310000
94539,5,2.5,3773,17120,1967,1675000
93460,2,2,1265,44431,2004,1275000
93306,3,2,1614,7402,1980,210000
92584,3,2,1559,5227,2001,325000
92563,3,2.5,1512,6970,2003,389000
92276,2,1.75,980,46609,1987,304800
94019,3,2.5,1920,7500,1985,1345000
93460,3,2,2470,20037,1987,800000
94558,3,2,1849,11269,1953,685000
93307,4,2,2128,108900,2005,403000
94588,4,2,2125,8265,1971,1200000
92595,5,3,3462,7205,2017,455000
95620,3,2,1380,6913,1997,380000
94560,4,3.5,2405,2013,2015,1035000
94588,4,3,2150,10854,1985,1215000
94566,3,2,1236,6974,1964,840000
94566,3,2,1236,6974,1964,840000
94503,4,3,2796,2100,2001,665000
92591,3,2.5,1404,7405,1987,389000
92210,4,4.5,3766,11761,2006,1562500
93434,3,2,1641,6199,2017,414449
93434,3,2,1641,5000,2017,382135
94551,3,2,1427,8098,1972,772000
92887,5,3,3721,82764,1990,1499888
94533,4,3,3059,7980,2013,623000
94551,3,2.5,2012,2469,2013,830000
93307,4,2,1579,6970,2005,202000
92386,3,2,1450,5000,1986,215000
92625,3,3.5,3100,3540,2009,3595000
91739,4,2,1693,7200,1985,507000
93308,3,2,1563,8276,1993,243000
91784,5,3,3103,21840,1987,913000
94571,2,2,1907,8076,2006,382000
92543,5,3,2327,7841,2006,306000
95076,3,3,2681,142093,1980,1235000
94303,5,5.5,3837,9895,2017,7100000
93920,2,1,684,436471,1987,1000000
91913,3,2.5,1640,4407,2000,536000
94551,3,3.5,1568,2450,2017,639880
95125,2,2,1636,4559,1986,890000
92656,3,3.5,1573,2450,2013,595000
92101,2,1,1005,700,1983,470000
92129,3,2.5,1644,6071,1984,680000
92021,3,3,1680,2100,1993,390000
93101,1,1,700,700,2014,810000
93101,1,1,700,700,2014,810000
94403,1,1,692,700,1974,515000
94118,1,1,679,700,2002,750000
92626,3,2,1315,1400,1985,512000
94086,2,2.5,1626,2538,1980,1025000
93940,1,1,543,695,1980,228000
92019,3,2.5,1699,1750,2001,425000
94402,2,2,2300,35099,1980,1425000
94402,2,2,2300,35099,1980,1425000
94124,2,2,1026,1400,2010,740000
94560,1,1,924,924,1985,409000
92139,2,2,1080,301387,1981,301500
92625,3,2.5,1917,3500,1996,1900000
94109,1,1,657,700,1982,660000
92548,4,2,1460,22651,1988,287000
94070,2,0,2400,2526,2016,1400000
94025,3,2.5,2156,4038,2009,2560000
93444,2,2,1429,5868,2014,545000
92344,4,2,2342,101494,1994,380000
92056,5,4,3341,11451,2013,715000
92870,5,4.5,3687,6366,2001,1030000
95012,3,2.5,1736,5436,2006,445000
91730,4,3,1974,3900,1992,429000
92694,4,3.5,3211,5057,2015,979000
93433,3,2.5,1750,3798,1991,575000
91752,3,2,2218,6970,2002,485000
93561,3,1.5,1032,5227,1987,136149
92555,4,3,2592,8276,2004,346000
92399,3,2,1274,11020,1987,330000
92264,4,3.5,3405,19602,2013,950000
94533,4,2.5,3532,9583,1968,425000
92026,3,2.5,1612,7088,1990,512000
92879,4,2,1820,10454,1995,440000
93314,3,2,1274,6141,2007,225000
92308,4,2,1918,18730,2005,265000
92313,4,2.5,1861,7344,1992,365000
93222,3,2,1609,11550,1986,224900
93560,3,2,1041,5662,1993,164900
93458,4,2,1799,5227,2004,369500
92103,4,3,2635,5000,2009,1649000
92036,3,2,1575,184259,1994,485000
93215,3,2,1369,5500,2003,215000
92587,2,2,1775,7405,1983,325000
92377,3,2,1357,6500,1989,335000
94550,5,3,3020,5242,2010,1058500
92887,3,1.75,1394,7250,1988,599800
92612,5,3,3192,6200,1986,1830000
94588,4,2.5,2192,3193,1999,1030000
93960,4,2.5,1538,2879,2005,299000
92008,3,3,1679,4554,1985,630000
93442,3,2.5,2355,5998,1999,800000
92377,4,3,1681,7920,1994,360000
93449,3,3,1921,2535,1992,1780000
94086,5,3,2191,2603,2016,1898000
93442,3,2,1626,3023,2001,620000
92399,5,3,2713,8379,2002,475000
93308,3,2.5,1729,5662,2006,231000
92284,3,2,1372,21600,1990,156000
92656,4,2.5,2370,6600,2001,842000
92203,2,2,1321,4792,2014,255000
94558,4,2,2352,11548,1990,935000
94571,2,2,1767,5110,2013,361000
92536,4,3,2708,114563,2016,512900
92823,3,2.5,1697,2423,2001,595000
92025,4,3.5,3375,20610,2003,775000
94588,4,2.5,1868,9039,1966,893000
93955,4,2.5,3303,11251,2004,900000
92653,3,3,2340,4500,1987,710000
92407,3,2,1664,8636,2002,313000
93308,3,2,1600,10029,2000,260000
92284,3,2,1302,30732,2005,145000
94558,4,2.5,2612,7693,2003,581000
93308,3,2,2203,6969,2002,290000
92284,3,2,1040,7800,2006,112000
94599,4,3,3100,8577,1991,1800000
92583,4,2,2087,7405,2005,235000
91945,3,2,1634,6099,2015,500000
94024,5,3.5,3683,17498,2001,3800000
92139,3,2,1200,1400,1983,411000
92336,3,2,1263,7200,1984,345000
94087,4,4,2545,6695,2016,2350000
92867,3,2.5,2294,3500,2004,680000
92867,5,3,3010,5055,2003,898883
93444,3,2,1444,11199,1998,460000
92057,4,3,2077,4866,1993,526000
93923,3,3.5,2600,8398,1997,3400000
94566,2,2,1345,4969,1988,710000
94566,2,2,1345,4969,1988,710000
95037,3,2.5,1473,2038,1985,550000
94086,3,3,1589,2818,2005,1198000
94085,3,2.5,1568,930,2016,1168000
92870,2,1.75,1276,784,1983,366000
92104,2,3,1345,2100,2005,560000
92881,2,2.5,1179,3485,1989,295000
91739,2,2,967,967,1992,305000
92040,3,2,1132,1400,1984,270000
94030,2,2,1092,87644,2010,1030000
94403,1,1,590,220318,1961,611000
94107,2,2,1045,1400,1995,980000
95051,2,2,1041,1400,1986,923000
92106,2,2.5,1101,13697,2004,625000
92025,2,2.5,1164,1750,2014,385000
92618,2,1.5,1007,1060,2011,512500
92025,3,3.5,1543,2450,2006,433000
92010,3,2.5,1452,1750,2017,528127
94103,2,2,1535,1400,2001,1100000
94103,2,2,1535,1400,2001,1100000
93306,3,2.5,1342,87120,1983,148000
92130,3,2.5,1602,1750,1986,805000
92505,3,2.5,1481,1134,2008,290000
92705,4,2.5,2495,1750,2007,566250
92118,3,3,2588,2100,1991,1695000
93110,1,1,732,700,1992,450000
91763,3,2,1305,540,1980,260000
94005,2,2,1070,21080,2000,725000
91942,2,2.5,1313,1750,2006,389900
92211,2,1.75,1110,4356,2002,239650
94041,2,2.5,1232,2385,1979,1325000
92054,3,3.5,1528,216716,2005,530000
94107,4,3.5,2180,2450,2006,2200000
94087,1,1,713,1391,1987,690000
91762,2,2.5,1201,1201,1987,308000
94599,2,2,1220,1400,1995,130000
94089,3,2,1539,1400,1995,265000
92532,3,2,1456,20038,1983,240000
95136,3,2,1494,1400,2000,210000
92086,2,2,1152,4000,1984,90000
93501,3,2,1890,108900,2006,180000
92277,7,7,3000,34414,1965,370000
92103,2,2,887,3000,2015,797500
93436,3,3,2176,5227,2013,425000
93449,3,2.5,1872,6100,1993,842200
95054,4,3.5,2645,3958,2003,2165000
93960,4,2,1260,6000,1999,350000
93312,3,2,1684,8276,1992,250000
92316,4,2,1808,20128,2001,425000
92870,4,3,2193,2881,2015,730000
94568,3,2,1753,8885,1965,812500
94568,3,2,1753,8885,1965,812500
91915,3,2.5,1607,1750,1998,467500
94566,3,2,1556,8265,1977,990000
94566,3,2,1556,8265,1977,990000
92014,3,2.5,2660,1750,1986,1200000
93444,2,2,1745,11908,2017,842326
95051,3,2,1393,5200,1954,1466000
95019,3,2,1400,28706,2000,629000
93436,3,2,1145,2613,2015,265000
95035,4,2,1732,5670,1969,668000
93449,3,2.5,1802,5002,1999,915000
93306,2,2,1792,10019,2009,235500
92860,5,3,3803,33977,2004,630000
95020,5,2.5,2602,6355,2000,799999
92672,4,2.5,2501,4680,1992,935000
94559,3,2.5,2286,9731,1964,1056000
92065,3,2,1564,1400,1988,490000
93445,3,3,2053,4791,1980,540000
94566,3,2,1724,7150,1966,1142000
94566,3,2,1724,7150,1966,1142000
94566,4,2,1932,6700,1968,1090000
94566,4,2,1932,6700,1968,1090000
93222,2,2,1685,14311,1990,352000
92881,4,3,2728,10454,2017,530000
92630,3,2.5,2091,10400,1985,800000
95014,4,2.5,2701,13500,1986,2750000
94550,5,4,3837,10992,2006,1395000
94550,5,4,3837,10992,2006,1395000
94533,4,2.5,2189,6534,1977,455000
93215,4,2.5,2193,6970,2005,305000
94533,3,2,2123,5227,2012,448888
92583,3,2,1391,8712,2005,255000
93263,3,2,1302,6098,1990,175000
92553,3,2.5,1612,7405,1984,300000
93311,4,2,1902,11311,1986,265000
92551,3,2.5,1577,5227,1983,300000
94901,4,3.5,2724,18157,2017,1920000
92325,3,1.5,1500,7400,1981,332000
92404,3,3,2614,9600,2004,390000
93560,3,2,1525,6098,1993,212500
93560,4,3,2800,6098,1980,257000
92352,3,2,2007,9705,2007,495000
92225,3,3,1999,18731,2005,479000
94403,3,2.5,1710,2336,1988,1500000
94403,3,2.5,1710,2336,1988,1500000
93263,4,2,1440,7841,2004,206000
92276,3,2,1638,7405,1980,229000
94550,4,2.5,3776,12499,2004,1435000
92596,3,2,1703,7841,2004,320000
93420,3,2.25,2253,10578,2014,995000
92532,4,2,1760,10018,2000,355000
95136,2,1,1066,6200,1973,785000
94536,4,2,1811,5800,1967,1280000
92173,4,3,1874,5009,2000,475000
93306,3,2,1284,3049,1995,149000
92036,3,3,1976,2100,1999,409000
92410,4,2,1515,5950,1984,284900
94536,3,2.5,1306,3928,1994,1100000
94560,4,2,1519,5346,1979,920000
94539,4,2.5,1844,6044,1980,1100000
95688,3,2,1484,5188,2010,445000
94536,5,3,2326,6100,1965,1230000
92315,3,2,1408,7795,2000,410000
94551,3,2,1224,5000,1988,645000
94558,2,1,775,6486,1953,469000
93449,3,2.75,2406,8929,1999,1089000
94566,4,2,2172,9987,1970,1364000
94566,4,2,2172,9987,1970,1364000
94061,5,4.5,3645,9709,2017,3605000
92657,3,3.5,2821,5404,2005,1955000
93308,6,4,3607,49223,2004,250000
94534,4,2.5,1647,3319,1999,455000
93225,5,3,2728,110642,1995,410000
94533,5,2.5,2645,5711,2013,515000
94533,3,2,2000,6011,2013,499000
92130,4,3,2724,7484,2007,1340000
92372,4,2.5,2750,84506,1995,380000
93307,3,2,1609,7405,2006,192000
94533,5,3,3130,7555,2017,602365
95035,6,3,1962,5940,1965,1060000
94568,4,2.5,2281,4125,2000,1039000
92252,5,2,2120,18000,1989,235000
94551,3,2.5,1350,2966,1998,700000
94568,3,2,1257,6240,1967,810000
94568,3,2,1257,6240,1967,810000
92120,4,3,3571,11653,1990,1160000
93436,4,3,2250,6970,2008,489000
93451,2,1.5,1434,1335114,1988,280000
91730,4,3,2683,7194,1983,610000
93309,3,2,1726,9250,1981,216000
93455,3,2,1562,5662,2014,529000
94551,3,2,1147,6913,1965,712000
92201,3,2,1740,8276,1999,290000
93454,3,2,2241,12197,1984,475000
92201,2,2.5,1619,5227,2008,250000
92869,4,2.5,2177,4604,1987,790000
92508,4,2.5,2613,7405,2004,469888
94560,4,2,1593,7200,1974,985000
94510,5,3,3202,10123,2002,730000
92308,4,3,3036,104108,2005,330000
95125,4,2.5,2194,3010,2000,1300005
94404,3,2.5,1530,974,1996,1540000
94403,3,2.5,1760,4079,1978,1325000
94086,3,2.5,1805,1266,2009,1550000
95054,4,3,1930,2444,2005,1420000
93101,3,3,2707,2100,2017,2543200
93101,3,3,2707,2100,2017,2543200
92801,3,2.5,1556,1000,2016,505000
92058,4,3,1569,235808,2006,417000
